,,,,,,,,,,,,,,,,Globally Unique Sample ID,DUTTON_01-0001,DUTTON_01-0002,DUTTON_01-0003,DUTTON_01-0004,DUTTON_01-0005,DUTTON_01-0006,DUTTON_01-0007,DUTTON_01-0008,DUTTON_01-0009,DUTTON_01-0010,DUTTON_01-0011,DUTTON_01-0012,DUTTON_01-0013,DUTTON_01-0014,DUTTON_01-0015,DUTTON_01-0016,DUTTON_01-0017,DUTTON_01-0018,DUTTON_01-0019,DUTTON_01-0020,DUTTON_01-0021,DUTTON_01-0022,DUTTON_01-0023,DUTTON_01-0024,DUTTON_01-0025,DUTTON_01-0026,DUTTON_01-0027,DUTTON_01-0028,DUTTON_01-0029,DUTTON_01-0030,DUTTON_01-0031,DUTTON_01-0032,DUTTON_01-0033,DUTTON_01-0034,DUTTON_01-0035,DUTTON_01-0036,DUTTON_01-0037,DUTTON_01-0038,DUTTON_01-0039,DUTTON_01-0040,DUTTON_01-0041,DUTTON_01-0042,DUTTON_01-0043,DUTTON_01-0044,DUTTON_01-0045,DUTTON_01-0046,DUTTON_01-0047,DUTTON_01-0048,DUTTON_01-0049,DUTTON_01-0050,DUTTON_01-0051,DUTTON_01-0052,DUTTON_01-0053,DUTTON_01-0054,DUTTON_01-0055,DUTTON_01-0056,DUTTON_01-0057,DUTTON_01-0058,DUTTON_01-0059,DUTTON_01-0060,DUTTON_01-0061,DUTTON_01-0062,DUTTON_01-0063,DUTTON_01-0064,DUTTON_01-0065,DUTTON_01-0066,DUTTON_01-0067,DUTTON_01-0068,DUTTON_01-0069,DUTTON_01-0070,DUTTON_01-0071,DUTTON_01-0072,DUTTON_01-0073,DUTTON_01-0074,DUTTON_01-0075,DUTTON_01-0076,DUTTON_01-0077,DUTTON_01-0078,DUTTON_01-0079,DUTTON_01-0080,DUTTON_01-0081,DUTTON_01-0082,DUTTON_01-0083,DUTTON_01-0084,DUTTON_01-0085,DUTTON_01-0086,DUTTON_01-0087,DUTTON_01-0088,DUTTON_01-0089,DUTTON_01-0090,DUTTON_01-0091,DUTTON_01-0092,DUTTON_01-0093,DUTTON_01-0094,DUTTON_01-0095,DUTTON_01-0096,DUTTON_01-0097,DUTTON_01-0098,DUTTON_01-0099,DUTTON_01-0100,QC IRTS_1,QC IRTS_2,QC IRTS_3,QC IRTS_4 
1346,METx RP 2.1,C17H19NO9,[M+Cl]-,negative,416.0754,567,PTF34285,PTF34285 (C17H19NO9),,,,,,1863,1,0.2,611411.8356,593513.4933,,,,,,,,,,,,,,,,,,,,,624072.5271,,,444335.2785,,,860420.333,655161.9531,,,,,836310.1824,523187.5691,,,393453.9917,430990.5595,449974.748,570434.8729,,431472.2733,,,,,,668093.0985,666829.1304,,514113.8186,,,,,,,,,1307285.077,1052209.592,,,,,,848878.312,,,,,,,,,555675.2354,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,METx RP 2.1,C37H62O10,[M+H]+,positive,667.4416,431,PTF32720,PTF32720 (C37H62O10),,,,,,63,2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.118695,,,,15651.05257,,26499.65997,19714.45796,13879.30485,18330.84127,,,,,34092.64782,,,,,,,,13739.51496,,,,,,,,,,46668.74744,,21510.32372,,8312.175568,31960.03415,5803.774553,13808.29287,,,,,,,,,,16130.7097,,,13418.78605,,15604.1557,,,,,,21322.78667,43577.63403,,53031.50854,,,,,
1348,METx RP 2.1,C18H30O4,[M+H-H2O]+,positive,293.2111,476,PTF28316,PTF28316 (C18H30O4),,,,,,3360,2,0.195,,669366.3916,,,,,,,,,,,,,,,,,,,321723.8893,152639.6278,177621.652,99351.07557,,,,,,,,,,1585508.515,,,,,7073032.847,,,8031677.533,,,111585.3141,,,812202.4769,2357604.63,,591903.8824,,175261.981,,,,,,,,21388.55853,,,,3132.115498,192243.7279,,,,,,,,,,,,,,,,,,,,,468138.9373,,,110271.7597,,,,,,,537597.7673,,,24647.67963,,,,
1349,METx RP 2.1,C8H15NO4,[M+H]+,positive,190.1074,106,PTF42074,PTF42074 (C8H15NO4),,,,,,1468,1,0.195,,,,,,360604.9157,,,,,,,,,139991.9675,697910.017,,,,,,,,,,,,,,,137617.7181,,,429592.3971,,,,,,,,,,,,216159.0633,,,,,,644043.6775,1325515.141,,,,2110493.054,,219182.8786,771892.1073,,531136.5556,388986.8997,,,,,,,,,,,94633.86295,,,,,1150662.926,,274846.2442,,,92877.6954,116561.1521,,244234.7896,,,330974.0888,,,,,,,,,,,,,,
1350,METx RP 2.1,C20H39NO3,[M+H]+,positive,342.3003,487,PTF51342,PTF51342 (C20H39NO3),,,,,,1390,2,0.195,,,,,,,,,,,,,,,,,,,,,218789.6944,726047.1686,261796.154,399077.8859,297649.8479,432059.085,636944.6747,920775.899,162458.4171,2686595.982,278135.1026,732099.2123,,81319.38765,,,,361602.5008,68802.85334,,,,,,,,,,439204.8873,,,23037.9158,,,,,,,,,,,,54128.04215,,,,,,,,,,,,,,,,,,,,,,,462386.1521,,,,,,,,,,,,,,,,,
1351,METx RP 2.1,C20H29N3O4,[M+H]+,positive,376.2231,237,PTF55327,PTF55327 (C20H29N3O4),,,,,,905,2,0.195,,,142582.2594,,,,,,,,,,,,,49049.08945,,,,82082.19846,,,,,,177370.4648,,,,,,,254881.5057,,,549807.3326,93795.19725,,,,,,,,,,,,156376.0316,,,86630.71938,,,102100.0828,,,75604.18487,170020.5216,,117311.7215,129912.3286,,,,,,,,,,33670.71291,,,3352005.695,,,48703.18776,150652.0798,,,,,15643.30224,,,,,,,,,,,,,,,548095.1206,,,,,
1352,METx RP 2.1,C18H32O3,[M+H]+,positive,297.2424,401,PTF53782,PTF53782 (C18H32O3),,,,,,681,2,0.195,,,120949.8999,,,,,,,,,,,,,,,,,,107169.9909,,,,305748.9261,219328.8125,,409583.7419,249889.5382,,,,,,,,262876.7649,102002.908,,,,74604.11859,420884.0931,39748.19244,37034.71253,,521758.0073,158930.1521,1050811.127,,16506.07634,,,,,,,342617.6324,,,,207820.2652,,,,,,,,,77088.63384,,,,,,,,,,,,,,,43712.54968,,,,,,,,,,,,,,,,,,
1353,METx RP 2.1,C47H80O18,[M+H]+,positive,933.5417,210,PTF31021,PTF31021 (C47H80O18),,,,,,533,2,0.195,,,,,12137.53227,13007.97262,,,,18616.55389,282768.0183,47319.82057,46392.5405,29450.71337,98782.06102,247948.7011,65912.28819,7899.089451,,153376.4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.13554,,,,,,,,,49348.59596,67117.27143,34533.70843,2004091.722,54313.72037,,,,,,,32225.77167,615926.5211,,55544.9534,56330.32179,271976.1755,,,,,,,,
1354,METx RP 2.1,C14H10N2O3,[M+H]+,positive,255.0764,357,PTF53807,PTF53807 (C14H10N2O3),,,,,,448,2,0.195,,442494.1934,234818.1254,54024.61463,,,167039.6939,117115.2086,,,,,,,128186.3634,,,,,,74423.68723,,27841.53816,,,,,,31356.53957,,,,,106621.5801,,,289047.8506,30231.74273,,44468.17651,,58357.39647,,,,,,,28271.45353,,,,,,,,,,,,,,,,33135.97355,47340.3742,,,339289.011,,22220.43691,,,,,,,,,,,,,,,,,,,,,,,,,,,,856656.9644,,,,,
1355,METx RP 2.1,C18H33NO,[M+H]+,positive,280.2635,562,PTF40666,PTF40666 (C18H33NO),,,,,,1198,2,0.19,,,,,,,,68577.07078,,86367.35549,,,,,,84173.34725,,,,,,,,,,,,,,,,,,,,,,,,87205.21796,,,,,,,,,,,,,8283.106352,,,231188.3282,,,473669.4918,1664087.228,295678.1742,,,,,93229.12059,132861.8622,,,134393.4686,,142487.6584,,151668.7601,143317.5645,4755372.151,,166165.586,,22204.96554,,,,,,,,170995.2442,,,,,,35890.05385,,156164.9917,,,,122467.1274,,,,
1356,METx RP 2.1,C20H37NO3,[M+Na]+,positive,362.2666,433,PTF27659,PTF27659 (C20H37NO3),,,,,,941,2,0.19,,,,,,,,,,,,,,,,,,,,,,,13709.5509,,,,6372508.655,3505.742119,,4118.158676,,13701.98223,,,,,,10858.02266,37007.90558,,,,12294.27754,23125.91226,92695.02241,,,,42325.62623,,,38721.93752,25559.98957,,,,,,,,,,,,,,,,,,3606.110399,,17719.81942,,,109130.5909,,26220.30153,,,,,,,6274.84834,26935.30951,,22538.58091,,,,,,,,13658.92965,,,,,,,,
1357,METx RP 2.1,C39H63NO12,[M+H]+,positive,738.4423,220,PTF30360,PTF30360 (C39H63NO12),,,,,,856,2,0.19,,,,,,,,,,,,,,,,,,,,,,76845.68959,100539.8526,30728.54292,,224066.7373,147744.5429,157168.8194,,68474.62829,,132784.1242,512818.8984,,,,,618512.4067,,78882.3019,292374.3797,1397102.298,721454.1138,,,,,,290491.0094,,,,,,,,,,,,,,,,,,,124981.8997,,,,41795.78344,,,,,,,,,,,,,,,644850.5901,,,33908.73123,,,,,,,,,,,,,,
1358,METx RP 2.1,C41H80O16P2,[M+H]+,positive,891.4994,296,PTF32027,PTF32027 (C41H80O16P2),,,,,,619,2,0.19,,,,782331.8027,25907.34033,12948.28117,37438.83136,91035.41153,14605.34749,22845.99227,64726.7373,,525810.7044,13165.19039,51453.70351,105224.3995,,,,255862.5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234662.1196,,14593.49088,,51368.79164,1537274.958,,,,,,,134678.4798,,,,140086.9736,,,,,,,,,
1359,METx RP 2.1,C27H42O,[M+H]+,positive,383.3308,574,PTF40292,PTF40292 (C27H42O),,,,,,563,1,0.19,77870.40425,307948.1535,,,,,,,,,,,,,37687.95384,,,,131307.3108,165236.2878,,,,,,,,,,,,,,,,,,,,,,,,158274.486,289592.8439,110531.667,,,,,,108183.4959,281174.1552,,,,,,,,,,,,,,,,43604.99291,,,47864.91783,,,,,,,525633.7642,,21699.27581,30587.73961,,,,1390.865465,,64864.80873,,,,,,,,,,1700.655998,1338997.962,,,,,
1360,METx RP 2.1,C18H26O,[M+H]+,positive,259.2056,552,PTF47647,PTF47647 (C18H26O),,,,,,552,2,0.19,,,,,,,,,,,,,,,,,,,,,,,,24192.49165,,,,29756.77146,350518.2548,,,89413.32264,,68128.77833,112469.877,217065.066,133240.2303,41880.13906,114804.8915,497699.5799,423311.0381,189963.6762,451286.5154,,,,,,,,,,,,,,407669.8444,,,,,166244.4081,,65633.96635,,,,,,,,,,,115769.4802,,,,,,,,,,171038.8498,,,,,,,,,,,,,,,,,,,
1361,METx RP 2.1,C13H15NO5,[M+H]+,positive,266.1023,225,PTF52571,PTF52571 (C13H15NO5),,,,,,507,2,0.19,,515591.451,,,,,,,,,,,,,84708.84676,60099.02831,159195.8271,62200.79419,,,27133.52777,,,,,,,,,,,,,,,,,,,,,,,221648.6388,208451.9198,101377.7605,,,,88819.95832,,,29148.31116,221229.5471,273251.6051,,,,,,,,,,,,,,,,,,,,,,448374.3045,,,57346.41371,165090.9093,,,,,149151.8007,,52787.73961,442671.446,,,,,,,,,,,,,,,
1362,METx RP 2.1,C9H7NO2,[M+H]+,positive,162.055,223,PTF33364,PTF33364 (C9H7NO2),,,,,,376,2,0.19,,,,78437.95144,,,,65911.12903,,84062.12316,,167554.6984,152161.9916,,230435.0523,120335.0354,,107428.9987,,189282.3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556855.5509,35937.74897,52517.07283,73399.32462,,225278.7068,,,,,,,53147.14176,69336.34993,81058.60776,93998.6898,64248.25538,,,,,,,,,
1363,METx RP 2.1,C24H27NO2,[M+H]+,positive,362.2115,211,PTF46147,PTF46147 (C24H27NO2),,,,,,255,2,0.19,,,,,,,,,,,,,,,,,,,,,,,6787.295113,47384.30308,,116719.9254,180491.7668,,87238.74692,,,,,69293.30347,,,,60334.00513,,180391.3567,,78098.52591,,,,,,,126480.7323,,,,,,,,,,94373.03161,,164176.68,119165.2794,,,,,,48549.11141,,,18471.59251,,,35891.11673,178241.6267,,,,,,,,,,,,63193.99575,,,,,,,,,20826.78026,,,,,,,,
1364,METx RP 2.1,C33H58O7,[M+NH4]+,positive,584.4521,658,PTF51295,PTF51295 (C33H58O7),,,,,,206,2,0.19,,,,9506.158479,119009.7193,136279.3814,106598.2268,117441.4208,101131.8624,104939.0143,77382.91512,,,,,,35688.46771,94870.49174,55407.92055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42750.08822,38037.61325,70415.02367,41468.69432,41239.93657,,,,,,,,45993.18984,,54171.74871,77284.49862,,,,,,,,,
1365,METx RP 2.1,C19H37NO3,[M+H]+,positive,328.2846,532,PTF33330,PTF33330 (C19H37NO3),,,,,,119,2,0.19,,97247.7153,10173.21795,,,,,,,,,,,,,,7948.825578,12937.73928,15609.35245,,,,,,,,,,,,,,,,,,,,,,,,,27951.89553,29450.27354,24273.79472,,,,,,61166.56473,102065.8973,,,,,,,,,,,,,,,,32546.72103,,,,,,,,10630.68436,,52080.23393,54231.69493,16920.44207,8256.843155,,,,28729.11213,,25877.81706,,,,,,,,,,,171030.6,,,,,
1366,METx RP 2.1,C33H57NO8,[M-H]-,negative,594.4011,568,PTF34484,PTF34484 (C33H57NO8),,,,,,1456,1,0.19,,725810.5526,,,,,,,,,,,,,,,,,,,,,,,,395163.8738,,374231.4012,,429096.1473,,,594574.155,404346.1701,772455.8006,,,,404505.8288,779321.0181,562247.3928,858896.6609,280174.1739,,,,,,941218.2483,,,,106692.6996,,866909.758,436464.9542,,,,,,334594.2162,,,,,,,,,,,,,,,,,,,,150684.9829,,,,,,,,268241.1456,,,,,,,,,,,,,,
1367,METx RP 2.1,C31H52O6,[M+H]+,positive,521.3837,681,PTF46546,PTF46546 (C31H52O6),,,,,,33,1,0.19,,,,11581.44881,,,12333.68454,15024.20033,13997.60348,13023.05069,7849.208267,,7185.711593,6241.993948,,,7935.616324,11961.79917,16285.95022,33158.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7896.199125,,13105.04819,6436.557293,7935.42346,,,,,,,,8548.185192,,11285.00919,9800.166633,,,,,,,,,
1368,METx RP 2.1,C12H17NO3,[M+H]+,positive,224.1281,145,PTF38609,PTF38609 (C12H17NO3),,,,,,12757,2,0.185,,,,,,,,,,,,,,,,,,,,,,,,,272528.4005,,,,,,,,190752.2976,32847497.78,14584067.08,22875200.88,,,147061.1362,202922.7856,397785.4387,400841.5191,383367.7652,,,,,472886.8707,,,,,,,,,,389470.0288,554825.938,2362784.058,,,,964573.7737,,,,,,,,,,,2975328.152,,,,,,,,,,,,,,184930.746,161675.2847,,,,,,,,,,,,,,
1369,METx RP 2.1,C18H30O4,[M+H-H2O]+,positive,293.2111,426,PTF37169,PTF37169 (C18H30O4),,,,,,1801,2,0.185,,,144112.7651,,,,,,,,,,,,,,,,,,,,,,103750.3592,163107.5255,,,,111311.5044,,206492.3247,,135224.9028,1948666.836,,495792.8276,725213.0542,,,,,,,,,,124878.8652,,,415388.4707,,,75518.39948,86151.20066,74467.17934,329216.1215,,,,,,,,,51121.02647,,,,,2082425.103,,,,,,,,,,,,,,,,,643599.7233,,,,,,,,2396055.642,2296462.334,,,,,,,
1370,METx RP 2.1,C23H43NO4,[M+H]+,positive,398.3265,485,PTF54337,PTF54337 (C23H43NO4),,,,,,1040,2,0.185,,,,,,,,,,,,,,,33632.0581,14049.22833,25955.76389,,18795.16286,35014.18272,42674.01234,,,,22315.49142,,,,,36867.35499,,,,,36539.62021,,,,,,,,,,12328.7074,,,,,257900.3586,,2462406.6,3184585.617,,,,,,,,,,,38730.96492,,,,116542.0072,,,,,,,,,,,415247.4807,34520.92596,39846.39281,89136.24156,,,,,,,,,,,,,,,,,,,,,,
1371,METx RP 2.1,C21H34O3,[M+H]+,positive,335.2581,557,PTF36517,PTF36517 (C21H34O3),,,,,,950,2,0.185,,,,,,,,,,,,,,,,,,,,,,54068.65452,354637.7741,33782.09895,900850.6897,393738.0164,,280862.2819,,634416.4206,,32370.6082,,,,,,148851.628,963514.6597,140415.2111,671847.247,561076.9253,138407.3223,,,,,,101621.3187,,,,,,,,,,,,13432.75607,,,,,,,,,,,,,,,,,,,,,,,,,,24307.17401,,,,,,,,,,,534547.7246,,,,,,
1372,METx RP 2.1,C11H15NO3,[M+H]+,positive,210.1125,159,PTF49741,PTF49741 (C11H15NO3),,,,,,963,2,0.185,215247.2026,1741488.333,81070.35287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98574.6235,207563.7389,,502447.0092,,,,,,,,,,231096.0162,727959.7238,289349.682,,,,,,,,714090.9547,702276.6217,213542.1423,,,50731.20794,,,101440.4203,26439.60652,94081.80876,,,304068.2908,,,,,,,,84907.50854,,,,,,,,,,,,,,17900.75517,,,,
1373,METx RP 2.1,C27H43NO4,[M+H]+,positive,446.3265,503,PTF39702,PTF39702 (C27H43NO4),,,,,,685,2,0.185,,,,,,,,,,,,,,,33225.47975,25727.32295,31201.51491,,,51178.17032,22322.25904,,,,,21761.52283,,,,28589.45268,,16594.21045,,,,35448.48257,,,,,,,,,,,,,,805939.1465,,1483727.756,744230.7235,,,,,,,,,,,34545.38483,,,,58516.31095,,,,,,,,,,,463987.3889,53565.98487,500457.3789,116124.5747,,28351.30063,,,,,,,,,,,,,,,,,,,,
1374,METx RP 2.1,C50H70O16,[M+H]+,positive,927.4737,194,PTF33143,PTF33143 (C50H70O16),,,,,,516,2,0.185,,,,206027.252,117619.577,59544.75747,181384.604,186580.9266,145527.2108,120746.0227,212873.1584,110081.225,52678.34741,167225.2457,,9371.058447,,,,,11255.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14347.30017,,,,,,,,431592.1795,331524.3702,395303.4516,202585.9899,475589.0821,,,,,,,,,
1375,METx RP 2.1,C28H40O5,[M-H]-,negative,455.2803,287,PTF38637,PTF38637 (C28H40O5),,,,,,7727,2,0.185,,,,,,,,,,,,,,,,,,,,,,2085104.908,1172790.258,,774809.9947,4715847.159,3043705.151,3531152.087,410507.3057,6937767.371,4703789.979,2240767.577,3397505.878,,,,,5558464.016,744123.042,2357327.907,653143.2992,820235.5255,615723.0264,,,,,,5670377.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952230.079,,,,,,,,,,,,,,,,,
1376,METx RP 2.1,C21H33N3O5,[M+H]+,positive,408.2493,230,PTF31345,PTF31345 (C21H33N3O5),,,,,,500,2,0.185,,,488345.3184,,,,,,,,,,,,,,,,,,97863.01134,74388.28224,,,115913.8062,123767.2116,,,,,105291.2875,,,229742.7251,,93436.75904,,,,43115.27631,152820.0406,,,,,,,,,705799.4816,,,,75605.37647,,,,,,352853.4737,,,89995.4476,,,,,118795.2188,,,146798.5239,,,,73240.04545,,,,,,,,,,,,,,,,17309.16496,,,,,222920.5747,,,,,,,,
1377,METx RP 2.1,C18H28O2,[M+H]+,positive,277.2162,413,PTF40305,PTF40305 (C18H28O2),,,,,,350,2,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,59231.94493,,,,63995.30423,69019.62195,,,,,,,,,77164.94071,,,215195.0069,54773.23433,,,,,,167063.0286,161480.5331,,,,,,,242630.7294,,,,,,,,,,,,75763.3211,132241.166,98544.60565,146664.058,,71212.54741,,,,,,,,,,129790.0455,,,,,,,,,,,149267.7399,223835.0623,,69887.79293,,,,,
1378,METx RP 2.1,C31H44O8,[M+H]+,positive,545.3109,256,PTF41135,PTF41135 (C31H44O8),,,,,,416,2,0.185,,,,63354.95948,140129.4914,279287.0682,79385.33387,,79534.26349,14236.61245,173550.9807,,32472.26952,19018.08395,,399301.7168,,,,65254.67957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32966.16109,,146341.2945,305062.4115,481270.9844,,,,,,,99695.3111,,66152.64143,258043.3345,30444.92175,,,,,,,,,
1379,METx RP 2.1,C43H72O10,[M+Na]+,positive,771.5018,620,PTF44775,PTF44775 (C43H72O10),,,,,,214,2,0.185,,,,,,,,,,,,,,,,,,,,,,116938.1956,30580.39049,120646.4259,90725.97781,154407.8792,90760.27793,67911.70131,61251.89735,114240.1253,175683.6718,136259.921,,,,,,18806.46335,,84512.31691,22773.51721,,21869.3195,,,,,,21618.75095,,,,,,,,,,,23920.71046,,,,,,,,,,,,,,,,,,,,,,,,,,,34206.86295,,,36314.80416,,,,,,,,,,,,,,
1380,METx RP 2.1,C25H41NO4,[M+H]+,positive,420.3108,529,PTF45968,PTF45968 (C25H41NO4),,,,,,181,2,0.185,14425.53568,107172.2042,,,,,,,,,,,,,82022.6516,,,,26273.63623,22523.09469,,,,,,,,,,,,,,,,,,,,,,,,61781.42356,69041.36646,72610.30768,,,,100902.97,,,84499.22613,,,,,,,,,,,,,,,,,,,,,,,,41270.00932,47002.93216,,,94641.15699,58478.55358,,18017.97568,,71245.11218,,30615.76128,35286.31249,,,,,,,,,,167852.8156,,,,,
1381,METx RP 2.1,C40H78NO7P,[M+H-H2O]+,positive,698.5483,588,PTF39126,PTF39126 (C40H78NO7P),,,,,,171,1,0.185,,10929.81829,34924.72981,,,,,,,,,,,,,,,,,,46230.22125,,,,,,,,25669.02381,,,10963.25631,,160278.7135,87291.38535,171812.7205,54642.76491,,,22047.81305,22281.74208,,13928.98404,,,,,,,,,,,,,,43845.86249,,,187974.7951,90028.19508,84329.43623,80238.1483,13395.3455,,,,,,,,,18126.14157,,,,,,,,,,,,,,,,46413.43887,,,,,,,,,,,29680.36793,,,,
1382,METx RP 2.1,C49H82O15,[M+NH4]+,positive,928.5992,569,PTF38900,PTF38900 (C49H82O15),,,,,,158,2,0.185,,,,,,,,,,,,,,,,,,,,,,25587.16102,30895.80209,23167.78871,45803.84702,73185.05229,52162.61433,120547.8513,29199.58932,41455.63165,63693.92864,108528.9057,,,,,,75025.28977,,120029.2265,60552.16737,,54720.31053,,,,,,24080.25711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41243.14428,,,4265.899619,,,,,,,,,,,,,,
1383,METx RP 2.1,C18H34O4,[M+H]+,positive,315.253,463,PTF41784,PTF41784 (C18H34O4),,,,,,167,1,0.185,,,,,14203.06645,26403.93964,,,13919.63843,,18193.61095,15141.37009,,,33307.1721,32794.194,,,22144.59495,19811.60372,,,,,,,,,,,,,,,,,,,,,,,,,,,70303.42726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25078.46407,38616.8105,17694.82853,7526.484966,21827.80622,10897.71899,10760.45045,465376.1319,,,,248250.1836,,,,,,,,,,,,,,,
1384,METx RP 2.1,C55H96O20,[M+NH4]+,positive,1094.6833,568,PTF43867,PTF43867 (C55H96O20),,,,,,127,2,0.185,,,,,,,,,,,,,,,,,,,,,,,,10716.27339,,,7877.931172,10867.99213,,,,11430.44527,,71197.46728,33946.22579,223160.584,70715.46037,,12652.99517,32233.91842,19976.43914,14413.71335,19596.46306,,,,,,9526.21694,,,,,7504.931488,17527.12539,12285.38759,,,,182417.0748,,74860.83372,,,,,,,,,,,,,,,,,,,,,,,,,,,45343.07254,,,,,,,,,,,,,,,
1386,METx RP 2.1,C15H15NO6,[M+NH4]+,positive,323.1238,219,PTF27936,PTF27936 (C15H15NO6),,,,,,5521,2,0.18,,,,,15299.75175,,,,,,,,,,,,,,,,,571593.1867,2261287.653,,3737930.261,2964305.957,1378132.327,2656835.317,,2023976.849,4790983.804,1274636.642,1458577.119,,,,,1998673.591,43786.70915,480426.4901,371536.7268,1061535.964,,,,,,,4551140.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139314.072,,,,,,,,,,,,,,,,,
1387,METx RP 2.1,C11H18N2O5S2,[M+H]+,positive,323.073,164,PTF53973,PTF53973 (C11H18N2O5S2),,,,,,6102,2,0.18,,,,,,,,,,,,,,,,,,,,,,,,20556.78477,168964.4729,,,,2586449.233,,,6744721.497,,5829503.591,2691338.714,142672.1629,1199157.105,226611.7113,820294.5191,271958.0817,307673.4528,1146809.473,1686465.765,,,,,,,,,,,,,,,,,1964528.185,,919194.1473,,9980791.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732344.977,,,,
1388,METx RP 2.1,C18H30O4,[M+H-H2O]+,positive,293.2111,338,PTF44576,PTF44576 (C18H30O4),,,,,,3074,2,0.18,,,,,,,,,,,,,,,,,,,,,268671.0887,,,,,,,,,,,556951.4249,,,690712.1518,,,4257778.831,4032277.524,,451388.4394,,2962653.712,81882.84856,353850.616,63477.80661,,,,,,,,,,,,,,198236.2302,105187.1327,,,110680.3763,,,,,,143963.6897,1696221.064,,,,,,,,,,,,,,,,,459102.8335,,,,,,,,1514991.284,1415899.435,,,,,,,
1389,METx RP 2.1,C15H14O8,[M+H]+,positive,323.0761,157,PTF52276,PTF52276 (C15H14O8),,,,,,2806,1,0.18,,,,,,,,,,,,,,,,,,,,,,,,326656.5587,168964.4729,,,,2586449.233,,,30911.31554,,5829503.591,2691338.714,46016.728,25121.55512,226611.7113,820294.5191,271958.0817,6892.921813,1146809.473,1686465.765,,,,,,,,,,,,,,,,,28157.04838,,6596.121559,,43706.44102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732344.977,,,,
1390,METx RP 2.1,C26H43N7O6,[M+H]+,positive,550.3348,177,PTF53053,PTF53053 (C26H43N7O6),,,,,,1656,1,0.18,,,,,,,,18818.13665,,,42882.04437,,1836261.497,116879.5982,65796.94984,1355813.919,73078.62274,86084.65521,,1446320.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67473.12137,,38335.68771,858382.4905,1300849.145,813691.2133,,,,,,,348893.9606,873750.2278,134839.0495,907307.5799,624107.3031,,,,,,,,,
1391,METx RP 2.1,C24H47NO4,[M+H]+,positive,414.3578,517,PTF32657,PTF32657 (C24H47NO4),,,,,,1334,2,0.18,,43528.15828,,,,,,,,,,,,,60119.92002,64268.92853,619125.0524,89141.40587,196353.3028,74567.06392,,,,,,,,,,,,,,,,143168.9124,,,,,,,,,47126.37438,,,,,193712.6744,,1216109.191,1918294.953,,,,,,,,,,,,,,,,,,,,,,,,,,1033577.873,684978.68,1160592.953,692252.8985,48087.15289,116511.2212,,,,,,,,,,,,,,,,,,,,
1392,METx RP 2.1,C16H27N3O8,[M+H]+,positive,390.1871,120,PTF43870,PTF43870 (C16H27N3O8),,,,,,1596,2,0.18,,,,,70565.70072,,,,347724.154,,,,,,291795.4247,493418.4897,151813.7414,256385.2315,,1017387.658,,,,,,,,,,,,,,,,,,,550732.4351,,,,,,,,,,,,,,,,,,,,,,,,141495.5426,,,,,,1207170.725,,,,,,,,,,536313.8182,182642.8197,,2666547.008,97134.41304,1886304.821,,,,,,,,,23090.21575,,72623.6487,60517.72155,,,,,,,,
1393,METx RP 2.1,C16H30O4,[M+H]+,positive,287.2217,385,PTF39336,PTF39336 (C16H30O4),,,,,,1778,2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77547.3117,61092.25251,751156.5908,,56962.24637,,122689.9489,265428.4927,,3722.480544,,,5269374.692,2087433.343,,571526.9275,,8826.759445,,,,,73024.93336,,87214.99091,,,42067.04205,127765.2849,,,,,,,,,60826.55122,,,1419407.575,,,,75046.03234,,,,,,662922.6386,,,,,,,,,,,,,,,,,,,
